match_id,player_id,team_id,jersey_number,position_name,is_starting_xi
3857282,15971,1839,20,,0
3857282,18242,1839,13,Left Center Back,1
3857282,21201,1839,12,,0
3857282,21881,1839,2,Right Back,1
3857282,22008,1839,19,Center Forward,0
3857282,22168,1839,24,Center Forward,1
3857282,22433,1839,9,,0
3857282,23789,1839,16,Right Wing,0
3857282,24243,1839,11,Right Center Midfield,0
3857282,33274,1839,14,,0
3857282,34339,1839,7,,0
3857282,36830,1839,26,,0
3857282,38792,1839,6,Left Center Midfield,1
3857297,3034,789,15,Right Center Back,1
3857297,3637,789,10,Left Defensive Midfield,1
3857297,4626,789,5,,0
3857297,4664,789,19,,0
3857297,4682,789,25,,0
3857297,4685,789,3,,0
3857297,4734,789,2,Right Back,1
3857297,5660,789,20,Right Midfield,1
3857297,5665,789,7,Right Center Forward,1
3857297,5667,789,11,,0
3857297,5668,789,9,Left Center Forward,1
3857297,5669,789,1,Goalkeeper,1
3857297,5673,789,18,Left Back,1
3857297,7979,789,24,Left Midfield,1
3857297,8021,789,17,,0
3857297,8704,789,4,,0
3857297,8714,789,8,,0
3857297,8836,789,16,,0
3857297,11508,789,12,,0
3857297,11737,789,6,Right Defensive Midfield,1
3857297,12493,789,23,Left Center Forward,0
3857297,24413,789,22,,0
3857297,28453,789,26,,0
3857297,31955,789,13,Center Attacking Midfield,0
3857297,44166,789,14,Left Center Back,1
3857297,50502,789,21,,0
3857297,5173,799,14,,0
3857297,5187,799,10,Left Wing,1
3857297,5188,799,19,Center Attacking Midfield,0
3857297,5191,799,6,Left Back,1
3857297,5713,799,23,Right Defensive Midfield,1
3857297,5714,799,21,Goalkeeper,1
3857297,5715,799,5,Left Center Back,1
3857297,51094,799,4,Right Center Back,1
3857297,51096,799,15,,0
3857297,51099,799,9,Right Wing,1
3857297,51103,799,3,,0
3857297,51469,799,11,Center Forward,1
3857297,51546,799,17,,0
3857297,51632,799,16,Center Attacking Midfield,1
3857297,51663,799,1,,0
3857297,51705,799,20,Left Defensive Midfield,0
3857297,51710,799,12,Right Back,1
3857297,54144,799,18,Center Attacking Midfield,0
3857297,54149,799,22,,0
3857297,56755,799,8,Left Defensive Midfield,1
3857297,57620,799,2,Right Back,0
3857297,74623,799,24,Center Forward,0
3857297,121539,799,25,,0
3857294,2988,941,10,Left Center Forward,1
3857294,3264,941,18,Left Center Forward,0
3857294,3306,941,5,Left Center Back,1
3857294,3311,941,17,Left Wing Back,1
3857294,3669,941,4,Center Back,1
3857294,4318,941,14,Center Attacking Midfield,1
3857294,6994,941,15,Right Defensive Midfield,1
3857294,7745,941,11,Center Attacking Midfield,0
3857294,7787,941,6,,0
3857294,7829,941,19,Right Center Forward,0
3857294,7838,941,1,,0
3857294,7891,941,20,Right Defensive Midfield,0
3857294,8069,941,3,,0
3857294,8118,941,21,Left Defensive Midfield,1
3857294,8124,941,16,,0
3857294,8125,941,22,Right Wing Back,1
3857294,8259,941,7,,0
3857294,8326,941,23,Goalkeeper,1
3857294,16185,941,13,,0
3857294,20033,941,9,,0
3857294,20750,941,8,Right Center Forward,1
3857294,21547,941,12,,0
3857294,21809,941,2,Right Center Back,1
3857294,21879,941,24,Left Defensive Midfield,0
3857294,32712,941,26,,0
3857294,39167,941,25,,0
3857294,40784,3566,11,Left Center Forward,1
3857294,124488,3566,10,Right Center Midfield,1
3857294,124490,3566,7,Right Center Midfield,0
3857294,124492,3566,12,Center Defensive Midfield,0
3857294,124493,3566,16,Center Back,1
3857294,124494,3566,3,Left Center Back,1
3857294,124495,3566,19,Right Center Forward,1
3857294,124496,3566,1,,0
3857294,124500,3566,23,Center Defensive Midfield,1
3857294,124503,3566,15,,0
3857294,124504,3566,5,,0
3857294,124506,3566,2,Right Center Back,1
3857294,124510,3566,22,Goalkeeper,1
3857294,124512,3566,13,Right Wing Back,0
3857294,124514,3566,6,Left Center Midfield,1
3857294,124526,3566,20,,0
3857294,124899,3566,17,Right Wing Back,1
3857294,124900,3566,14,Left Wing Back,1
3857294,124901,3566,9,Right Center Forward,0
3857294,124909,3566,4,,0
3857294,126962,3566,25,,0
3857294,130272,3566,21,,0
3857294,146267,3566,18,,0
3857294,149463,3566,8,Left Center Midfield,0
3857294,150429,3566,26,,0
3857294,157455,3566,24,,0
3857266,2972,771,26,Center Forward,0
3857266,3009,771,10,Left Wing,1
3857266,3026,771,14,Left Defensive Midfield,1
3857266,3099,771,1,Goalkeeper,1
3857266,3379,771,23,,0
3857266,3543,771,16,,0
3857266,3604,771,9,Center Forward,1
3857266,4445,771,5,Right Back,1
3857266,5476,771,2,,0
3857266,5477,771,11,Right Wing,1
3857266,5485,771,4,Right Center Back,1
3857266,5487,771,7,Center Attacking Midfield,1
3857266,6704,771,22,Left Back,1
3857266,7153,771,15,,0
3857266,7345,771,6,,0
3857266,7439,771,3,,0
3857266,8217,771,20,Right Wing,0
3857266,8519,771,18,Left Center Back,1
3857266,10481,771,8,Right Defensive Midfield,1
3857266,11135,771,24,Right Center Back,0
3857266,11990,771,13,Center Attacking Midfield,0
3857266,17592,771,17,,0
3857266,22097,771,12,,0
3857266,24778,771,25,,0
3857266,3043,776,10,Left Defensive Midfield,1
3857266,3570,776,23,Right Defensive Midfield,1
3857266,3815,776,1,Goalkeeper,1
3857266,3959,776,6,Center Back,1
3857266,4447,776,9,Center Forward,0
3857266,5524,776,17,,0
3857266,5534,776,4,,0
3857266,5536,776,20,,0
3857266,5732,776,21,Center Forward,1
3857266,6302,776,12,Left Wing,0
3857266,6797,776,18,,0
3857266,7097,776,15,Right Wing,0
3857266,8247,776,2,Right Center Back,1
3857266,12420,776,22,,0
3857266,16190,776,13,Right Wing Back,1
3857266,16294,776,24,,0
3857266,16554,776,5,Left Wing Back,1
3857266,17042,776,11,,0
3857266,17043,776,3,Left Center Back,1
3857266,18722,776,7,,0
3857266,21261,776,19,,0
3857266,24443,776,14,Left Wing,1
3857266,24547,776,26,Right Wing Back,0
3857266,27038,776,16,,0
3857266,27569,776,25,Right Wing,1
3857284,3053,770,19,,0
3857284,3167,770,2,Right Center Back,1
3857284,4440,770,12,,0
3857284,5555,770,17,,0
3857284,5562,770,13,Center Attacking Midfield,1
3857284,5570,770,1,Goalkeeper,1
3857284,5579,770,6,Right Defensive Midfield,1
3857284,6322,770,15,Right Back,1
3857284,6324,770,8,Left Defensive Midfield,0
3857284,8227,770,11,Center Attacking Midfield,0
3857284,8400,770,10,Right Wing,1
3857284,8507,770,16,,0
3857284,8511,770,5,,0
3857284,8546,770,9,Center Forward,0
3857284,8804,770,18,Center Attacking Midfield,0
3857284,8808,770,4,,0
3857284,8945,770,20,,0
3857284,8966,770,7,Center Forward,1
3857284,10287,770,21,Left Defensive Midfield,1
3857284,12034,770,3,Left Back,1
3857284,20055,770,22,,0
3857284,24118,770,23,Left Center Back,1
3857284,24916,770,25,,0
3857284,35609,770,24,,0
3857284,38837,770,26,Left Wing,0
3857284,39565,770,14,Left Wing,1
3857284,3175,778,1,,0
3857284,3300,778,22,Left Center Back,1
3857284,3530,778,19,Right Back,1
3857284,5690,778,5,Left Back,1
3857284,5693,778,7,,0
3857284,8361,778,8,Left Defensive Midfield,0
3857284,8776,778,10,Right Wing Back,0
3857284,8949,778,18,Center Forward,0
3857284,9411,778,15,Center Attacking Midfield,1
3857284,23527,778,14,Right Wing,1
3857284,23721,778,6,Right Defensive Midfield,1
3857284,23730,778,16,Left Center Back,0
3857284,25719,778,12,Goalkeeper,1
3857284,29366,778,23,,0
3857284,29595,778,4,Right Center Back,1
3857284,30628,778,25,Center Forward,1
3857284,31090,778,11,Left Wing,1
3857284,37122,778,24,,0
3857284,37208,778,17,Left Defensive Midfield,1
3857284,37209,778,2,,0
3857284,37211,778,9,Left Wing Back,0
3857284,37215,778,3,,0
3857284,37221,778,13,,0
3857284,38285,778,21,,0
3857284,95272,778,26,,0
3857284,100436,778,20,,0
3857254,3043,776,10,Left Center Midfield,1
3857254,3570,776,23,Right Center Midfield,1
3857254,3815,776,1,Goalkeeper,1
3857254,3959,776,6,Left Center Back,1
3857254,4447,776,9,,0
3857254,5524,776,17,,0
3857254,5527,776,8,Center Defensive Midfield,1
3857254,5534,776,4,Center Back,1
3857254,5536,776,20,,0
3857254,5732,776,21,Center Forward,0
3857254,6302,776,12,Left Center Forward,1
3857254,6797,776,18,,0
3857254,7097,776,15,,0
3857254,8247,776,2,Right Center Back,1
3857254,12420,776,22,,0
3857254,16190,776,13,Right Wing Back,1
3857254,16294,776,24,,0
3857254,16554,776,5,Left Wing Back,1
3857254,17042,776,11,Right Center Forward,1
3857254,17043,776,3,,0
3857254,18722,776,7,Center Back,0
3857254,21261,776,19,,0
3857254,24443,776,14,Center Defensive Midfield,0
3857254,24547,776,26,,0
3857254,27038,776,16,,0
3857254,27569,776,25,Right Attacking Midfield,0
3857254,3196,777,10,,0
3857254,3557,777,23,Right Wing,0
3857254,3767,777,17,Right Defensive Midfield,1
3857254,5647,777,12,,0
3857254,5650,777,13,Left Defensive Midfield,0
3857254,5651,777,4,Center Back,1
3857254,5653,777,26,,0
3857254,5655,777,6,Right Center Back,1
3857254,6342,777,1,,0
3857254,6347,777,18,,0
3857254,9236,777,20,Right Wing Back,1
3857254,16352,777,9,Center Forward,1
3857254,23910,777,7,Left Wing,1
3857254,25582,777,5,,0
3857254,30681,777,24,Left Wing Back,1
3857254,32450,777,3,Left Center Back,1
3857254,35592,777,25,Right Wing,1
3857254,44955,777,14,Left Defensive Midfield,1
3857254,50988,777,8,Left Wing,0
3857254,68749,777,19,,0
3857254,102816,777,15,,0
3857254,105943,777,16,Goalkeeper,1
3857254,105944,777,21,Right Wing Back,0
3857254,128793,777,11,Center Forward,0
3857254,136296,777,22,,0
3857254,163049,777,2,,0
3857265,3034,789,15,Right Center Back,1
3857265,3637,789,10,Center Defensive Midfield,1
3857265,4626,789,5,,0
3857265,4664,789,19,Left Center Midfield,1
3857265,4682,789,25,,0
3857265,4685,789,3,,0
3857265,4734,789,2,Right Back,1
3857265,5660,789,20,Right Center Midfield,1
3857265,5665,789,7,Center Attacking Midfield,0
3857265,5667,789,11,,0
3857265,5668,789,9,Center Forward,1
3857265,5669,789,1,Goalkeeper,1
3857265,5673,789,18,Left Back,1
3857265,7979,789,24,Left Midfield,0
3857265,8021,789,17,,0
3857265,8704,789,4,,0
3857265,8714,789,8,,0
3857265,8836,789,16,,0
3857265,11508,789,12,,0
3857265,11737,789,6,Left Defensive Midfield,0
3857265,12493,789,23,,0
3857265,24413,789,22,,0
3857265,28453,789,26,,0
3857265,31955,789,13,Right Midfield,1
3857265,44166,789,14,Left Center Back,1
3857265,50502,789,21,Left Midfield,1
3857265,5563,794,18,,0
3857265,5567,794,4,Center Defensive Midfield,1
3857265,5568,794,9,Center Forward,0
3857265,5571,794,22,Right Wing,1
3857265,5573,794,15,Left Center Back,1
3857265,5575,794,16,Right Center Midfield,1
3857265,5576,794,23,Left Back,1
3857265,5577,794,13,Goalkeeper,1
3857265,11388,794,2,,0
3857265,15452,794,21,Left Wing,0
3857265,15872,794,14,,0
3857265,26280,794,17,,0
3857265,26297,794,8,Right Center Midfield,0
3857265,26301,794,10,Left Wing,1
3857265,26318,794,11,,0
3857265,26336,794,5,,0
3857265,26368,794,3,Right Center Back,1
3857265,26375,794,25,,0
3857265,26386,794,7,,0
3857265,26389,794,1,,0
3857265,26400,794,20,Center Forward,1
3857265,26406,794,19,Right Back,1
3857265,27896,794,6,,0
3857265,28522,794,12,,0
3857265,28825,794,24,Left Center Midfield,1
3857265,30500,794,26,,0
3857301,2941,787,18,Right Wing,1
3857301,3404,787,21,Right Back,1
3857301,3436,787,5,Left Defensive Midfield,1
3857301,3675,787,12,,0
3857301,3684,787,8,,0
3857301,4506,787,6,Right Defensive Midfield,1
3857301,5675,787,3,Right Center Back,1
3857301,7379,787,16,Goalkeeper,1
3857301,8553,787,22,Left Center Back,1
3857301,8870,787,23,,0
3857301,10603,787,25,,0
3857301,13314,787,19,Center Forward,1
3857301,15970,787,4,Left Back,0
3857301,17456,787,1,,0
3857301,20611,787,9,Center Attacking Midfield,1
3857301,20758,787,15,Left Wing,1
3857301,21026,787,26,,0
3857301,31751,787,11,Left Wing,0
3857301,32915,787,14,Left Back,1
3857301,34893,787,24,,0
3857301,39595,787,2,,0
3857301,50497,787,7,,0
3857301,50498,787,17,Right Center Midfield,0
3857301,80484,787,13,Left Wing,0
3857301,88123,787,20,Center Forward,0
3857301,312414,787,10,,0
3857301,40784,3566,11,Left Center Forward,1
3857301,124488,3566,10,Left Center Midfield,1
3857301,124490,3566,7,,0
3857301,124492,3566,12,Right Center Midfield,1
3857301,124493,3566,16,Center Back,1
3857301,124494,3566,3,Left Center Back,1
3857301,124495,3566,19,Right Center Forward,1
3857301,124496,3566,1,,0
3857301,124500,3566,23,Center Defensive Midfield,1
3857301,124504,3566,5,Left Wing Back,0
3857301,124506,3566,2,Right Center Back,1
3857301,124510,3566,22,Goalkeeper,1
3857301,124512,3566,13,,0
3857301,124514,3566,6,Right Center Midfield,0
3857301,124526,3566,20,,0
3857301,124899,3566,17,Right Wing Back,1
3857301,124900,3566,14,Left Wing Back,1
3857301,124901,3566,9,Left Center Midfield,0
3857301,124909,3566,4,Right Center Back,0
3857301,126962,3566,25,,0
3857301,130272,3566,21,,0
3857301,146267,3566,18,,0
3857301,149463,3566,8,,0
3857301,150429,3566,26,,0
3857301,157455,3566,24,,0
3857268,2954,782,8,Right Defensive Midfield,1
3857268,3077,782,5,Left Center Back,1
3857268,3089,782,7,Right Attacking Midfield,1
3857268,3176,782,15,Left Wing Back,0
3857268,3289,782,9,,0
3857268,3457,782,23,Center Forward,1
3857268,3509,782,1,Goalkeeper,1
3857268,3539,782,12,,0
3857268,3621,782,10,Left Attacking Midfield,1
3857268,5630,782,14,,0
3857268,5632,782,16,,0
3857268,5633,782,11,Left Wing Back,1
3857268,5642,782,6,Left Defensive Midfield,1
3857268,6331,782,19,Right Center Back,1
3857268,6989,782,21,Right Wing Back,1
3857268,8240,782,13,,0
3857268,8854,782,4,,0
3857268,16275,782,24,Center Forward,0
3857268,16281,782,20,,0
3857268,16559,782,17,Left Attacking Midfield,0
3857268,20005,782,2,Center Back,1
3857268,23650,782,25,,0
3857268,32688,782,22,,0
3857268,43913,782,3,,0
3857268,48347,782,18,Right Defensive Midfield,0
3857268,114832,782,26,,0
3857268,4106,1833,12,,0
3857268,9036,1833,24,,0
3857268,9922,1833,10,Left Attacking Midfield,1
3857268,11187,1833,7,Left Defensive Midfield,1
3857268,11846,1833,5,Center Back,1
3857268,12365,1833,19,Left Wing Back,1
3857268,12770,1833,21,Left Defensive Midfield,0
3857268,12779,1833,6,,0
3857268,13885,1833,8,,0
3857268,15958,1833,18,Goalkeeper,1
3857268,16120,1833,22,Right Wing Back,1
3857268,16252,1833,14,,0
3857268,16459,1833,17,Left Attacking Midfield,0
3857268,23363,1833,23,Right Wing Back,0
3857268,23640,1833,20,Center Forward,1
3857268,23760,1833,25,,0
3857268,23828,1833,4,Left Center Back,1
3857268,24024,1833,11,Right Attacking Midfield,1
3857268,26348,1833,9,,0
3857268,29758,1833,3,Right Wing Back,0
3857268,31684,1833,13,Right Defensive Midfield,1
3857268,35707,1833,26,,0
3857268,36794,1833,1,,0
3857268,44703,1833,2,Right Center Back,1
3857268,49259,1833,16,,0
3857268,133229,1833,15,Right Defensive Midfield,0
3857269,3063,781,2,,0
3857269,3067,781,23,,0
3857269,3202,781,18,Center Forward,0
3857269,3247,781,15,,0
3857269,3280,781,9,Center Forward,1
3857269,3295,781,3,Left Center Back,1
3857269,4324,781,13,,0
3857269,4372,781,4,Right Center Back,1
3857269,5539,781,5,Center Defensive Midfield,1
3857269,5547,781,1,Goalkeeper,1
3857269,6945,781,6,Left Back,1
3857269,9904,781,8,Right Center Midfield,1
3857269,10595,781,11,Right Wing,1
3857269,11183,781,16,Left Back,0
3857269,11493,781,24,,0
3857269,13620,781,14,Right Back,1
3857269,18395,781,20,Left Wing,1
3857269,22600,781,7,Left Center Midfield,1
3857269,25101,781,12,,0
3857269,25104,781,21,Center Attacking Midfield,0
3857269,25142,781,17,Right Defensive Midfield,0
3857269,25154,781,22,,0
3857269,25305,781,25,,0
3857269,25363,781,19,Right Midfield,0
3857269,29976,781,26,,0
3857269,3500,773,10,Left Defensive Midfield,1
3857269,3533,773,23,,0
3857269,3913,773,2,Left Wing,0
3857269,5537,773,22,,0
3857269,5538,773,6,,0
3857269,5543,773,9,Center Forward,0
3857269,5544,773,13,Left Back,1
3857269,5545,773,7,Center Forward,1
3857269,5549,773,5,Right Center Back,1
3857269,5550,773,1,Goalkeeper,1
3857269,6983,773,8,Right Defensive Midfield,1
3857269,7796,773,3,Right Back,1
3857269,8561,773,20,Right Back,0
3857269,8814,773,4,Left Center Back,1
3857269,12326,773,11,Right Wing,0
3857269,16016,773,14,Center Attacking Midfield,0
3857269,16022,773,16,,0
3857269,16026,773,15,Center Attacking Midfield,1
3857269,17974,773,21,,0
3857269,29003,773,12,,0
3857269,29012,773,18,,0
3857269,30401,773,17,Left Wing,1
3857269,41655,773,26,,0
3857269,46313,773,24,,0
3857269,50436,773,25,Right Wing,1
3869321,2988,941,10,Left Center Forward,1
3869321,3264,941,18,,0
3869321,3306,941,5,Left Center Back,1
3869321,3311,941,17,Left Wing Back,1
3869321,3669,941,4,Center Back,1
3869321,4318,941,14,,0
3869321,6994,941,15,Right Defensive Midfield,1
3869321,7745,941,11,Center Attacking Midfield,0
3869321,7787,941,6,,0
3869321,7829,941,19,Center Attacking Midfield,0
3869321,7838,941,1,,0
3869321,7891,941,20,Right Defensive Midfield,0
3869321,8069,941,3,,0
3869321,8118,941,21,Left Defensive Midfield,1
3869321,8124,941,16,,0
3869321,8125,941,22,Right Wing Back,1
3869321,8259,941,7,Right Center Forward,1
3869321,8326,941,23,Goalkeeper,1
3869321,16185,941,13,,0
3869321,20033,941,9,Left Wing Back,0
3869321,20750,941,8,Center Attacking Midfield,1
3869321,21547,941,12,Left Midfield,0
3869321,21809,941,2,Right Center Back,1
3869321,21879,941,24,,0
3869321,32712,941,26,,0
3869321,39167,941,25,,0
3869321,2995,779,11,Left Center Back,0
3869321,3090,779,19,Center Back,1
3869321,5503,779,10,Right Center Forward,1
3869321,5507,779,3,Left Back,0
3869321,5743,779,21,,0
3869321,6312,779,1,,0
3869321,6377,779,15,,0
3869321,6694,779,12,,0
3869321,6909,779,23,Goalkeeper,1
3869321,7006,779,17,,0
3869321,7161,779,6,Right Center Back,0
3869321,7797,779,7,Right Center Midfield,1
3869321,11456,779,22,Left Wing,0
3869321,16308,779,5,Center Defensive Midfield,0
3869321,19597,779,8,Left Wing Back,1
3869321,20572,779,13,Right Center Back,1
3869321,21081,779,2,,0
3869321,26404,779,18,,0
3869321,27768,779,25,Left Center Back,1
3869321,27886,779,20,Left Center Midfield,1
3869321,28263,779,4,Right Wing Back,0
3869321,28268,779,14,,0
3869321,28637,779,16,,0
3869321,29201,779,26,Right Wing Back,1
3869321,29560,779,9,Left Center Forward,1
3869321,38718,779,24,Center Defensive Midfield,1
3857292,3053,770,19,Right Wing,1
3857292,3167,770,2,Left Center Back,1
3857292,4440,770,12,,0
3857292,5555,770,17,,0
3857292,5562,770,13,Center Forward,1
3857292,5570,770,1,Goalkeeper,1
3857292,5579,770,6,Right Back,1
3857292,6322,770,15,Right Center Back,1
3857292,6324,770,8,Right Defensive Midfield,1
3857292,8227,770,11,Left Back,0
3857292,8400,770,10,Left Wing,1
3857292,8507,770,16,Right Back,0
3857292,8511,770,5,,0
3857292,8546,770,9,Left Defensive Midfield,0
3857292,8804,770,18,,0
3857292,8808,770,4,Center Back,0
3857292,8945,770,20,,0
3857292,8966,770,7,Left Center Forward,0
3857292,10287,770,21,Left Defensive Midfield,1
3857292,12034,770,3,Left Back,1
3857292,20055,770,22,,0
3857292,24118,770,23,,0
3857292,24916,770,25,,0
3857292,35609,770,24,,0
3857292,38837,770,26,,0
3857292,39565,770,14,Center Attacking Midfield,1
3857292,5581,795,12,Right Wing,1
3857292,5582,795,5,Right Defensive Midfield,1
3857292,5592,795,10,,0
3857292,5595,795,11,Center Forward,1
3857292,5597,795,1,Goalkeeper,1
3857292,5598,795,6,Center Back,1
3857292,5836,795,8,Left Wing Back,1
3857292,5839,795,17,Left Defensive Midfield,1
3857292,6328,795,19,Right Center Back,1
3857292,15477,795,22,Left Wing,0
3857292,27163,795,3,Left Center Back,1
3857292,97291,795,23,,0
3857292,108340,795,20,Left Wing,1
3857292,130185,795,4,Right Wing Back,1
3857292,130194,795,18,,0
3857292,132271,795,16,,0
3857292,132296,795,7,Left Wing Back,0
3857292,132497,795,13,,0
3857292,132728,795,9,Right Wing,0
3857292,132743,795,21,,0
3857292,132756,795,14,Right Wing Back,0
3857292,132772,795,2,,0
3857292,135271,795,24,Left Defensive Midfield,0
3857292,184468,795,26,,0
3857292,283799,795,25,,0
3857295,3175,778,1,,0
3857295,3300,778,22,Left Center Back,1
3857295,3530,778,19,,0
3857295,5690,778,5,Left Back,1
3857295,5693,778,7,,0
3857295,8361,778,8,Right Midfield,1
3857295,8776,778,10,Right Wing Back,0
3857295,8949,778,18,Center Forward,0
3857295,9411,778,15,Left Center Forward,1
3857295,23527,778,14,Right Wing,0
3857295,23721,778,6,Right Defensive Midfield,1
3857295,23730,778,16,,0
3857295,25719,778,12,Goalkeeper,1
3857295,29366,778,23,,0
3857295,29595,778,4,Right Center Back,1
3857295,30628,778,25,,0
3857295,31090,778,11,,0
3857295,37122,778,24,Left Midfield,1
3857295,37208,778,17,,0
3857295,37209,778,2,Right Back,1
3857295,37211,778,9,Right Wing Back,0
3857295,37215,778,3,,0
3857295,37221,778,13,Left Defensive Midfield,1
3857295,38285,778,21,Right Center Forward,1
3857295,95272,778,26,Left Center Back,0
3857295,100436,778,20,,0
3857295,5581,795,12,Left Wing,1
3857295,5582,795,5,Right Defensive Midfield,1
3857295,5592,795,10,,0
3857295,5595,795,11,,0
3857295,5597,795,1,Goalkeeper,1
3857295,5598,795,6,Right Center Back,1
3857295,5600,795,15,Left Center Back,1
3857295,5836,795,8,Left Wing Back,1
3857295,5839,795,17,Left Defensive Midfield,1
3857295,6328,795,19,Center Back,1
3857295,15477,795,22,,0
3857295,27163,795,3,,0
3857295,97291,795,23,,0
3857295,108340,795,20,Right Wing,0
3857295,130185,795,4,Right Wing Back,1
3857295,130194,795,18,,0
3857295,132271,795,16,,0
3857295,132296,795,7,Center Forward,1
3857295,132497,795,13,Right Wing,1
3857295,132728,795,9,Center Forward,0
3857295,132743,795,21,,0
3857295,132756,795,14,Right Defensive Midfield,0
3857295,132772,795,2,Center Forward,0
3857295,135271,795,24,,0
3857295,184468,795,26,,0
3857295,283799,795,25,,0
3869685,2972,771,26,Center Forward,0
3869685,3009,771,10,Left Wing,1
3869685,3026,771,14,Left Defensive Midfield,1
3869685,3099,771,1,Goalkeeper,1
3869685,3379,771,23,,0
3869685,3543,771,16,,0
3869685,3604,771,9,Center Forward,1
3869685,4445,771,5,Right Back,1
3869685,5476,771,2,,0
3869685,5477,771,11,Right Wing,1
3869685,5485,771,4,Right Center Back,1
3869685,5487,771,7,Center Attacking Midfield,1
3869685,6704,771,22,Left Back,1
3869685,7153,771,15,,0
3869685,7345,771,6,,0
3869685,7439,771,3,Right Back,0
3869685,8217,771,20,Center Attacking Midfield,0
3869685,8519,771,18,Left Center Back,1
3869685,10481,771,8,Right Defensive Midfield,1
3869685,11135,771,24,Right Center Back,0
3869685,11990,771,13,Left Defensive Midfield,0
3869685,17592,771,17,,0
3869685,22097,771,12,Right Wing,0
3869685,24778,771,25,Left Back,0
3869685,2995,779,11,Left Wing,1
3869685,3090,779,19,Left Center Back,1
3869685,5503,779,10,Right Wing,1
3869685,5507,779,3,Left Back,1
3869685,5743,779,21,Left Wing Back,0
3869685,6312,779,1,,0
3869685,6377,779,15,,0
3869685,6694,779,12,,0
3869685,6909,779,23,Goalkeeper,1
3869685,7006,779,17,,0
3869685,7161,779,6,Left Center Midfield,0
3869685,7797,779,7,Right Center Midfield,1
3869685,11456,779,22,Center Forward,0
3869685,16308,779,5,Right Center Midfield,0
3869685,19597,779,8,Left Wing,0
3869685,20572,779,13,Right Center Back,1
3869685,21081,779,2,,0
3869685,26404,779,18,,0
3869685,27768,779,25,,0
3869685,27886,779,20,Left Center Midfield,1
3869685,28263,779,4,Right Back,0
3869685,28268,779,14,,0
3869685,28637,779,16,,0
3869685,29201,779,26,Right Back,1
3869685,29560,779,9,Center Forward,1
3869685,38718,779,24,Center Defensive Midfield,1
3869684,3441,785,13,Right Wing,0
3869684,3471,785,6,,0
3869684,5456,785,8,Left Defensive Midfield,1
3869684,5460,785,9,Center Attacking Midfield,1
3869684,5463,785,10,Right Defensive Midfield,1
3869684,5468,785,21,,0
3869684,5469,785,11,,0
3869684,5474,785,4,Left Back,1
3869684,7693,785,16,Center Forward,0
3869684,8654,785,17,,0
3869684,11127,785,3,,0
3869684,11603,785,15,Center Attacking Midfield,0
3869684,12625,785,19,,0
3869684,16527,785,18,Left Wing,1
3869684,16531,785,1,Goalkeeper,1
3869684,22041,785,14,Center Forward,1
3869684,28835,785,23,,0
3869684,28914,785,7,Right Wing,1
3869684,29163,785,22,,0
3869684,29342,785,12,,0
3869684,32602,785,26,Left Wing,0
3869684,32689,785,5,,0
3869684,33018,785,20,Left Center Back,1
3869684,37148,785,24,Right Center Back,1
3869684,39490,785,25,,0
3869684,49337,785,2,Right Back,1
3869684,3625,788,17,Left Wing,1
3869684,3634,788,11,Left Center Midfield,1
3869684,5219,788,6,,0
3869684,5233,788,12,,0
3869684,5234,788,4,Center Defensive Midfield,1
3869684,5237,788,7,Right Wing,1
3869684,5245,788,2,Right Back,1
3869684,6301,788,19,Center Forward,1
3869684,6785,788,1,Goalkeeper,1
3869684,7459,788,18,Right Center Back,1
3869684,12149,788,5,,0
3869684,21214,788,13,Right Wing,0
3869684,21736,788,14,,0
3869684,23774,788,15,Right Center Back,0
3869684,31295,788,25,Left Back,1
3869684,46258,788,8,Left Center Midfield,0
3869684,59493,788,9,,0
3869684,67700,788,24,Left Center Back,0
3869684,102668,788,26,,0
3869684,131037,788,10,Left Wing,0
3869684,139011,788,22,,0
3869684,139016,788,20,Left Center Back,1
3869684,149714,788,16,,0
3869684,156734,788,23,Right Center Midfield,1
3869684,296254,788,21,,0
3857256,3500,773,10,Left Defensive Midfield,1
3857256,3533,773,23,Right Wing,1
3857256,3913,773,2,Center Attacking Midfield,0
3857256,5537,773,22,Right Center Back,1
3857256,5538,773,6,Right Wing,0
3857256,5543,773,9,,0
3857256,5544,773,13,Left Back,1
3857256,5545,773,7,Center Forward,1
3857256,5549,773,5,Left Center Back,1
3857256,6983,773,8,Right Defensive Midfield,1
3857256,7796,773,3,Right Back,1
3857256,8561,773,20,,0
3857256,12326,773,11,,0
3857256,16016,773,14,,0
3857256,16022,773,16,Left Wing,0
3857256,16026,773,15,Center Attacking Midfield,1
3857256,17974,773,21,Goalkeeper,1
3857256,29003,773,12,,0
3857256,29006,773,19,Center Forward,0
3857256,29012,773,18,,0
3857256,30401,773,17,Left Wing,1
3857256,41655,773,26,,0
3857256,50436,773,25,,0
3857256,3512,786,26,,0
3857256,3831,786,10,Center Attacking Midfield,1
3857256,4269,786,9,Left Center Forward,1
3857256,5589,786,20,Left Defensive Midfield,1
3857256,5591,786,17,Left Wing Back,1
3857256,5603,786,4,Right Center Back,1
3857256,5833,786,7,Right Wing Back,0
3857256,6318,786,14,Right Wing Back,1
3857256,6319,786,11,Right Center Forward,0
3857256,6321,786,5,Center Back,1
3857256,6687,786,16,Right Defensive Midfield,1
3857256,6698,786,1,,0
3857256,6901,786,6,Left Defensive Midfield,0
