event_id,match_id,period,minute,team_id,player_id,position_name,duel_type,outcome_name,is_won,loc_x,loc_y
26a716e1-4dc9-4b3b-a42e-b566353d7fb9,3857299,1,42,4885,3709,Right Center Back,Tackle,Success In Play,1,10.3,66.1
1aa7d723-74e8-4c27-8826-005ffeac9b92,3857299,1,43,4885,33602,Right Back,Tackle,Won,1,14.4,76.4
140e9c51-3b50-404f-a59e-bd4d76c4514a,3857299,1,44,791,3135,Right Wing,Aerial Lost,,0,111.5,43.4
a6f7ae4f-2b61-48b5-90e3-7e6ef3739e66,3857299,1,44,791,3083,Left Wing,Aerial Lost,,0,104.9,47.0
3a402070-5265-4991-bd28-2651f5422886,3857299,1,45,4885,3347,Center Attacking Midfield,Aerial Lost,,0,73.6,19.2
e41cb17a-bfa7-41b9-b9a2-7e3b4f144088,3857299,1,46,791,43565,Right Center Back,Aerial Lost,,0,54.5,73.8
718f0229-37b8-438c-b8ef-3f8fe1931a82,3857299,1,46,791,40672,Right Back,Tackle,Won,1,9.6,72.1
a619a702-3b71-481d-b366-8de334800a28,3857299,1,47,4885,6393,Center Forward,Tackle,Lost In Play,0,52.8,77.8
e5edbb19-9fb2-4642-8da0-4fe5baa35f82,3857299,1,48,791,43565,Right Center Back,Tackle,Lost Out,0,7.7,54.8
329da44d-b025-42ea-8d0f-eb477a927849,3857299,1,49,791,43565,Right Center Back,Aerial Lost,,0,1.8,43.9
8b5206ac-3393-49e1-b73a-ab561d9c1596,3857299,2,45,4885,3450,Left Wing,Aerial Lost,,0,85.6,8.7
c3e8d1d5-3bf7-4d7a-90fc-ed6a0413da34,3857299,2,46,791,40672,Right Back,Tackle,Success In Play,1,74.7,72.9
4a7a4009-2a49-4441-ac74-0501451cec61,3857299,2,47,4885,31029,Left Defensive Midfield,Tackle,Success In Play,1,46.6,69.7
8a72f330-0fe5-4705-927e-c8f36d8f2b69,3857299,2,47,791,40538,Left Back,Tackle,Lost In Play,0,59.5,11.9
da64c954-46ed-48ac-b10c-e0c1a774f59e,3857299,2,47,791,40538,Left Back,Tackle,Success In Play,1,55.6,6.0
4fbc9a29-b930-4f74-ae6b-7704495e19b4,3857299,2,48,791,5618,Right Defensive Midfield,Tackle,Lost Out,0,58.9,6.2
43321efa-9505-475c-9b36-81308541e7be,3857299,2,49,791,40542,Center Forward,Aerial Lost,,0,31.9,42.3
50d4f126-db5c-4b0c-92bd-b8710663922d,3857299,2,49,791,3083,Left Wing,Tackle,Lost In Play,0,20.2,29.8
2e1430df-d149-4d2e-868a-ae2fad69b19d,3857299,2,52,4885,17033,Right Wing,Aerial Lost,,0,32.7,73.6
f23cbb27-0851-4f16-9dd3-b69a494a9088,3857299,2,52,4885,3347,Center Attacking Midfield,Aerial Lost,,0,76.0,12.2
c3d26705-1cfd-4a0a-97ed-dbacfe337285,3857299,2,53,4885,23615,Left Back,Tackle,Lost Out,0,51.4,1.6
72f3caa5-f7ff-4be8-8dc7-a9da903ee8c9,3857299,2,53,791,40542,Center Forward,Aerial Lost,,0,91.6,61.9
1e8fe172-778a-4c4e-b2c9-681676e0331e,3857299,2,56,4885,3347,Center Attacking Midfield,Aerial Lost,,0,103.3,73.8
7bee13cf-c78c-4299-8f1e-54b040867a18,3857299,2,57,791,22740,Center Attacking Midfield,Tackle,Won,1,96.4,6.2
5b361386-98c2-4266-82cb-09ad9a92241c,3857299,2,60,4885,23615,Left Back,Aerial Lost,,0,4.6,36.4
7a82d059-b70a-4b6b-afe7-afad889b9670,3857299,2,61,4885,3450,Left Wing,Tackle,Success In Play,1,52.0,5.3
7f1e890c-0c2f-4451-a895-82312bfd8454,3857299,2,63,791,23763,Left Defensive Midfield,Aerial Lost,,0,44.5,21.2
ae445d7d-fcd0-47cb-b91d-fca32cca8ee2,3857299,2,66,791,40542,Center Forward,Aerial Lost,,0,94.9,61.4
b4bd2ab8-e00c-425d-89f3-eacb150d3a92,3857299,2,66,4885,31029,Left Defensive Midfield,Aerial Lost,,0,33.1,8.0
d6b195a9-8a49-4e8f-bf59-e2f7b82170d7,3857299,2,67,791,40538,Left Back,Tackle,Lost In Play,0,75.8,13.7
e5140a36-613f-4634-a4a8-87670d009e9c,3857299,2,69,4885,6383,Right Defensive Midfield,Tackle,Lost Out,0,26.0,2.0
efcebcba-6a20-4d0b-84dd-ee41d76b5f8f,3857299,2,70,4885,6393,Center Forward,Aerial Lost,,0,48.7,5.1
f0908ee8-1b8f-4508-9538-30fb9e17ba79,3857299,2,75,791,40542,Center Forward,Aerial Lost,,0,114.4,55.1
a6dc824a-9207-47f0-b121-c6fc72f02195,3857299,2,75,4885,23615,Left Back,Aerial Lost,,0,17.2,21.5
edfd71b7-b5b6-44b7-a14f-b6079d01306f,3857299,2,79,4885,12259,Right Back,Aerial Lost,,0,42.4,72.6
b5a92b3b-dbe3-4e6b-91af-305491332458,3857299,2,80,4885,35658,Left Wing,Aerial Lost,,0,45.2,31.3
4f75e479-2b51-4c29-9ece-03de60d7d4a2,3857299,2,80,791,29966,Center Attacking Midfield,Aerial Lost,,0,102.5,27.9
9eb033d1-757a-4dee-a8a2-ce4d8d7d5796,3857299,2,81,4885,17033,Right Wing,Tackle,Success In Play,1,30.4,73.4
18f83196-3c96-4b82-99b7-945e8ae0eb58,3857299,2,82,4885,30519,Left Center Back,Aerial Lost,,0,111.1,46.6
60ea7279-5b91-4ef8-abff-146a4cd74180,3857299,2,84,791,41711,Right Wing,Aerial Lost,,0,58.2,67.1
06951627-d954-4b57-a7d8-c53018c430ac,3857299,2,85,4885,12259,Right Wing Back,Aerial Lost,,0,8.1,46.9
bb7de728-a381-495c-a42b-687176ab1f72,3857299,2,90,4885,6393,Center Forward,Aerial Lost,,0,34.8,35.9
7ebf6e30-7b81-496d-b996-1404cea1ffb0,3857299,2,90,4885,12325,Left Wing Back,Aerial Lost,,0,7.1,30.8
e898c00b-e703-4fc0-8b65-38727f80a486,3857299,2,91,4885,12325,Left Wing Back,Tackle,Lost In Play,0,80.7,2.6
9de0ad14-e84e-4077-90eb-478ebb4abd4f,3857299,2,93,4885,12259,Right Wing Back,Tackle,Lost In Play,0,10.7,50.4
e798d88d-2e14-4bbb-87b9-8d881f005006,3857299,2,94,791,40542,Center Forward,Aerial Lost,,0,105.3,40.6
bc598a65-3da6-4abe-90e9-ade6f286753e,3857299,2,95,791,40538,Left Back,Aerial Lost,,0,113.5,34.0
a24a923d-68fc-4f77-862d-a5ee65e7429c,3857299,2,95,4885,12325,Left Wing Back,Aerial Lost,,0,7.7,26.1
46c89ab2-37c3-452e-b866-9460a15799ec,3857299,2,98,4885,12259,Right Wing Back,Aerial Lost,,0,23.5,57.8
4fe9ae63-a6b3-48b4-9bd1-fdfe26017042,3857299,2,98,791,29966,Center Attacking Midfield,Aerial Lost,,0,109.8,34.8
0230c855-8399-4dc8-aeff-606a63b99338,3857299,2,98,791,3083,Left Wing,Aerial Lost,,0,111.9,43.8
558ba8e2-fe44-4408-bac3-7b55da7e0428,3857299,2,99,791,40542,Center Forward,Aerial Lost,,0,115.7,48.5
6d4cd95a-5405-49a1-b275-a37f4dbd2a38,3857299,2,100,791,23763,Left Defensive Midfield,Aerial Lost,,0,52.2,11.9
b17ff2f9-b0cc-4962-8856-e5be10d2e5be,3857299,2,100,4885,28616,Left Attacking Midfield,Aerial Lost,,0,70.3,50.2
29124027-c4f0-440d-add0-5e6a13d29f6b,3857299,2,100,791,29966,Center Attacking Midfield,Aerial Lost,,0,68.9,20.3
67e6d26c-00bd-4c6d-a63a-d5f1b71abae6,3857293,1,0,4885,6383,Right Defensive Midfield,Tackle,Success In Play,1,51.5,65.9
ba82532a-b1eb-4394-85eb-14ce7dcc602d,3857293,1,0,4885,3450,Left Wing,Aerial Lost,,0,81.2,18.5
475cb1a1-d0af-41bb-a2db-529e4a6aa1ff,3857293,1,1,4885,3347,Center Attacking Midfield,Tackle,Won,1,43.6,1.3
b03e20b1-3ed0-4609-82fd-23382d111e51,3857293,1,1,783,5246,Right Center Forward,Aerial Lost,,0,99.2,71.5
4471709b-a890-42d9-9715-30443605b31b,3857293,1,3,4885,6393,Right Wing,Tackle,Lost In Play,0,82.3,77.9
5ee0c74a-ebfc-4c0c-96ab-6b388374e017,3857293,1,3,4885,17033,Center Forward,Tackle,Success In Play,1,98.0,77.6
c9233677-567a-48d3-9443-41f0b1021ca2,3857293,1,3,783,5260,Left Defensive Midfield,Tackle,Lost In Play,0,28.9,18.0
f2a6b136-3f55-4862-9d6c-f03fd59609e0,3857293,1,3,783,5258,Left Midfield,Tackle,Success In Play,1,32.3,26.6
24695dec-5053-4eae-b284-311fc934035c,3857293,1,5,4885,45047,Right Back,Tackle,Lost Out,0,20.9,78.5
25789fac-5018-4482-8548-534552b3f0b8,3857293,1,5,783,32478,Left Center Forward,Aerial Lost,,0,98.3,24.5
9e90047f-010d-438a-be5e-48a22111f5af,3857293,1,5,4885,17033,Center Forward,Aerial Lost,,0,39.4,59.7
dc5266d1-69ef-475f-994d-c663540f8498,3857293,1,9,4885,3450,Left Wing,Aerial Lost,,0,63.5,25.2
2ba905a4-76ae-4bfb-b186-74ea0ad8a18f,3857293,1,9,4885,3347,Center Attacking Midfield,Tackle,Lost In Play,0,61.0,59.7
6ad3cf76-47db-4eaf-a606-9ae036582101,3857293,1,10,783,7104,Left Back,Tackle,Success In Play,1,56.8,15.1
e3401b42-88c4-4456-b6b1-6948647b834e,3857293,1,11,4885,17033,Center Forward,Aerial Lost,,0,87.1,9.4
